,Trddt,const,beta,BP,earningsfactor,leveragefactor,RSTR,Non-Linear Size,residualvolatilityfactor,Size,A01,A02,A03,A04,A05,B06,B07,B08,B09,B10,B11,C13,C14,C15,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,D44,D45,D46,E47,E48,E49,E50,F51,F52,G53,G54,G55,G56,G57,G58,G59,G60,H61,H62,I63,I64,I65,J66,J67,J68,J69,K70,L71,L72,M73,M74,N77,N78,P82,Q83,R85,R86,R87,R88,S90,num
25,2015-05-01,0.24339950085874654,0.022547570769448286,-0.032683724352662744,-0.01203270543921436,0.0022347780500107123,-0.008486188559290961,0.02369413641529712,0.0022990915899079424,-0.10287300043638661,0.013744895991461802,0.050126129842435,-0.08771745697958211,0.030540365751371614,-0.07689904709099868,-0.059115839937899775,-0.041083571972752045,-0.1149196885391774,-0.060556822841847234,-3.1469505353141953e-16,-0.15571999878458104,-0.021200202453703326,0.019051295232312224,-0.01306187444045774,0.09080658014409608,0.11294698403151,0.2399713932203892,0.04964827627624015,0.08554735896512602,0.037979866325522325,0.03268741947981181,0.06470188440276309,-0.14810057609619237,-0.003414043345685038,0.03978796121875526,0.012856309153474028,0.06021133951223213,-0.025263434920719946,-0.08510670895667308,-0.06962804799301774,-0.03005208221687318,0.07647446547007816,0.07284535587010349,0.040001596312930265,0.10840881062165288,0.09036189853258797,0.13364908359346236,0.012370096002639146,0.1378476034005517,-0.044875441270189234,-0.01363447327616317,-0.011814619253910828,-0.115122149357755,-5.031131205102601e-17,-0.03400360334594117,2.561203547038817e-17,0.058616875310422145,0.004595322500701951,0.030865704945547308,-0.08371785101243026,-0.015852274861028796,-0.04196178473094952,-0.05449258364867873,8.224414219508145e-17,-0.10356570299773643,-0.17451483248151264,-0.10604871947057279,-0.0954618811907384,-0.19404848338316605,0.03193081042895026,0.009671429894296738,0.15509270484149273,0.08767890762256285,-0.11700916579916884,-0.01153262841623571,-0.09445423125964315,-0.03375425978206942,0.12028475137282094,0.11088222865138665,-3.9563115034733084e-18,0.022093874420349796,0.054168949477269863,0.03728636606654578,0.0,-0.03264447552537768,0.04534024067466136,0.04712541994676916,0.1467556466373212,0.0,0.038791856349569415,1921
26,2015-06-01,-0.06898347987637049,0.005030308427234487,0.03762256208402963,0.009727529881507154,0.004537890831920716,-0.04230441227698631,0.04503166846349129,0.021294290503913352,-0.06996901976258738,-0.08349908035457626,-0.19662453139734998,0.06635354946366953,0.049398556470616695,-0.136828625666809,0.07232424427957408,-0.03153260373480657,0.05203018906076862,-0.11954593081071015,4.0516515892808034e-16,0.2842105864194272,-0.03425105530538513,0.042011835536479185,0.12052684236630765,-0.10207040024248693,0.14974138635261694,-0.015485992593224661,0.08526905860065316,0.18197454377245123,0.038078906120089726,0.05686149483586049,0.08771555965462806,0.14918813807845793,-0.017052258618750368,0.015508730483420616,-0.038696091450229696,-0.070308438511406,-0.08953352471055596,0.021745006888869645,-0.0701713939848515,0.07041749102654227,-0.09316254526749983,-0.04811339713012379,-0.013247988772274398,-0.019301958749697246,0.002373300356026462,0.007043189073482959,-0.05335133340616584,0.013196314734699156,-0.07856865115395983,0.09342911293060178,-0.1130325712438893,-0.053206643652919335,-3.0857564383479902e-18,-0.12949600544157178,-6.547984541945797e-17,0.027629965184426238,0.03464617675852773,-0.066551784864385,0.1575335016928791,-0.03996654438290354,-0.02282807267829888,0.23507172062664128,-1.0923765290102744e-16,-0.04701965920405854,0.061365590943428874,-0.17802602068247503,-0.09398203667090356,0.09432456036821164,-0.11106625099209146,0.01858843972671393,-0.08058799057485691,0.03881323036939742,-0.08940934068153167,-0.0298774482288129,-0.011561487650380774,-0.030160863073586088,-0.155381967991163,0.07802567435160784,1.438142534094094e-17,0.03418630937024329,0.004716842116034122,0.0402122453971169,0.0,0.05890969527086128,-0.0552551368782968,-0.04829624023434022,0.04783573135520743,0.0,0.0068106670744141826,1890
27,2015-07-01,-0.16723838932494012,0.0047906439006378445,-0.013332841241839411,0.00465016692241322,0.006038534573842912,-0.029030313544853074,-0.011573023145351129,0.0028592910635001677,0.025260155208264926,-0.0037123370288707352,-0.164192884557968,0.16101151467198077,-0.0367633619686549,-0.026509293164409975,-0.07159039022710621,0.07083485780199136,-0.10294948093668535,-0.013157776639420634,2.2897225027879744e-16,-0.13838089002346954,0.1114222284419287,0.00662626324252831,-0.012360654173365421,-0.0007466839023442303,0.06785147607034475,0.04557070515068302,-0.04408973567171907,0.0336412082872939,-0.052210595985162894,0.00801733932105407,0.01281293954526547,-0.06941416400785633,0.012143640603545367,0.07049079834798284,-0.02343282381238737,0.004384509714770175,-0.0021893790266379505,-0.07139139028866216,-0.062841094005061,0.030301350555067448,0.019634580202359024,0.0015982427141321733,0.019085238670905114,0.03488780979259798,0.017139323422957695,0.026156814625014423,0.006015228011359598,0.009829631850446961,0.08039613927549097,-0.0345660985531903,0.04054759011334681,-0.047876390461806737,-7.03018684456508e-17,0.03445864593425932,3.280252803790911e-17,-0.04345079286737209,-0.040525838879000735,0.008151606983240996,-0.12674740822452213,-0.03382466497484797,-0.010155837243124893,0.001272444629369528,-3.3495709372945816e-17,0.030734159257045535,-0.07915709176771929,0.0344227068887077,0.033513803107476786,-0.022700099639564653,-0.007267005967282081,0.005006420034568172,-0.023007620513797237,0.06798686432625628,-0.10195830704134773,-0.04169382790467166,-0.026872856291526206,-0.0009546693107907959,0.034130834899462045,0.020942112970560835,-9.46010780384487e-18,-0.052987166309913084,0.06424829051276448,-0.013419407508748423,0.0,0.09250388956170662,0.04817848308492658,0.20093378760765807,-0.013562088241206152,0.0,-0.11746176243576853,1854
28,2015-08-01,-0.12512328058140193,0.005481777124385588,0.011667723703116514,-0.006312035704353757,-0.0033822298501010608,-0.0198089268124109,0.052695280846620784,-0.0044478313995568695,-0.05185289060017338,0.022448829332241453,-0.060075120097695944,-0.11946403168787506,-0.055294303578826705,-0.034155676918912546,-0.010919891673393349,-0.06185428165745805,0.037880852890019176,-0.009878081338344082,-1.977007158173274e-16,-0.03671093538061508,0.029910979081233163,0.05886626392426988,0.0296054282270259,0.06142105755235805,0.1151850829670174,-0.09825570669602668,0.04869882155742737,0.1778869256213983,0.0009595065652676076,0.033986156971008125,-0.026031648411884364,-0.003292789234263273,-0.00457320700981825,0.008995638593901777,-0.008100553038285257,-0.00307134670358648,0.0263928731980936,-0.015495200997933577,-0.054937597276766545,-0.031643950977032785,-0.04781565419338364,-0.032544644902538715,0.017402780224113717,0.018560303604872964,-0.015358544921177001,-0.03873898136867944,-0.009235217245437244,0.16038234216194375,-0.09415400764413676,0.036134783395602395,-0.018312524153851824,0.00807025153256035,6.072067158846027e-17,0.01302555854047066,-8.160117641369756e-17,-0.06954975909426592,0.015177033400592108,0.09087698259394002,0.048417702367313305,0.06167287058660511,0.13993164113017997,-0.07403891865081522,6.323668812567685e-17,0.00030785361743967954,-0.05521304246082562,-0.0524493061982732,-0.01610137558016768,0.05049633117248911,0.02922552336158658,-0.05404711731004298,-0.07881466304174509,0.03194170772784742,-0.13233917939069048,0.043781816884088026,0.002134412927333652,0.03032296018659806,0.03687379880510623,-0.016511416605180153,-1.9630314330420318e-17,-0.02759674244225669,0.002545218915584544,-0.033905760144686964,0.0,0.04134647479089598,0.02180843087992174,-0.06323836153408444,-0.10664508502083728,0.0,-0.007433851287954027,1791
29,2015-09-01,-0.022071636678065193,-0.007644874457002613,-0.014039246947053049,0.00515630833748775,0.0027734085769540668,-0.020312195159668846,-0.03221905325270855,0.020189712642993757,0.02277893706396254,-0.003170312686513249,-0.06202531280013242,-0.05666788261109658,-0.06999515500135298,-0.037832096116880876,-0.018000436161855447,-0.009030725106745838,-0.12790234816994916,-0.047817798614569015,-4.995259140760793e-18,0.1776106358279606,-0.043334531709486174,-0.01624263360312929,0.004914179644289375,-0.007852079273688438,-0.06231888253554631,0.10527286315028228,0.017011700365371724,0.04469907582285728,-0.04726871195015289,0.038461224031897515,-0.017980512999002645,0.00776400974149256,-0.03383765312801629,0.008086270630850772,-0.06516914014374722,0.0037201468674154838,-0.011848329719046282,-0.043893181010715064,-0.016558707335570827,-0.06208748697177431,-0.00018958448063187416,-0.0022352049531517287,0.07684390224079851,-0.0709333420846276,-0.0019369932686117614,-0.022882866442134872,0.020870409421360526,0.011973798344744366,0.07206364284456727,-0.01725453629670576,0.0007931026674418418,-0.017729505090097325,-1.8989319426423663e-18,-0.00818005025502755,-2.22973286875165e-16,-0.10152950635260895,-0.014667460345712726,0.001763260832532719,-0.05175951373271781,0.06279290603075924,-0.07049984743746208,0.009162576334709191,-2.6270174922944916e-17,-0.06595910270982049,0.0023177545790332666,0.04430656882762687,0.055472782799737864,-0.12578206333754435,0.031888756894075325,0.12988167658311733,0.05180631400421916,0.06707105790922165,-0.035207582353029655,0.020830683790013828,-0.03766158487122204,-0.0262320583640217,-0.07231707776454915,-0.023929075956765716,-8.931009212037115e-18,0.0608855665704992,0.05901524460169857,-0.013760503547938164,0.0,0.1120259446728902,-0.01583698743079568,0.07378150991498932,0.2794703288630732,0.0,-0.017311166763445556,1769
30,2015-10-01,0.22911992841806542,0.01542448082757255,-0.019177728544546604,-0.007947551624599222,0.0003075046291849718,-0.025752908941763214,-0.014334914535487353,0.02117065682497505,-0.020117853243346733,-0.1342267768911133,0.08155407722287189,-0.028654201205399844,-0.05415375625064945,-0.09451699289271218,-0.014577811165052646,0.04762812451368484,-0.08145386861106711,-0.027316121219839118,-1.608947957262787e-16,0.050565709904376484,0.005636523942054001,-0.008173046004383896,0.0349102715017905,0.041547708420458705,0.022030109164607584,0.015425373563300385,-0.015869095620096082,-0.03540607159579455,-0.019738690982939674,-0.021431532514442436,0.11324327624496258,-0.01968840011050195,0.01753844516677812,0.005737945250871252,0.038706086245264046,0.0013515576501563174,-0.02192212212055306,-0.07987106608475017,-0.021677256509001288,0.029383619831998158,0.022288367710943113,0.021788889433669755,0.0193516552747636,-0.015628578115807333,0.03318830324763662,0.023444967430200372,0.04068488925422341,-0.09964016609594989,0.05075593477764487,-0.03662874373256268,-0.04837350390497437,0.06353283191545703,-7.44955337472567e-17,0.019689796184285187,4.656615188479139e-17,-0.006199292738773524,0.0015642935763740193,0.028526862359416354,-0.02045639240611483,0.00025177155532820836,0.016859961791311204,0.007670059440703267,-1.0878494276439439e-19,0.0971326920447394,0.0006759422747524089,-0.023727426201816424,-0.04378178100299343,-0.08374574590759659,0.014422263930561632,0.10315541214524865,0.08954620868433871,0.07730470761933532,0.05115006301798087,0.04436065214345805,-0.02833359382812997,0.03433007118560895,-0.010280456115229333,0.011490790873544033,-1.824314118679945e-18,-0.008589551765708116,0.07293130870422883,-0.01360609774548941,0.0,-0.015554649537738604,-0.008650036333777547,-0.11025214498391778,0.003971532536522805,0.0,0.025915840877489407,1802
31,2015-11-01,0.10400816948152425,-0.00959351937064391,-0.007655689011963701,0.008463315730194,0.0037877691594939474,-0.002552408156329711,-0.039555623707154826,0.01649455210480254,-0.010447614502148924,-0.07871591455380009,-0.16910718646179096,0.08999521841239688,0.04843056429311838,-0.08193559011913576,-0.016128908366746603,0.02111174167663859,0.059544362540997424,-0.020753652677342645,1.3040181673298618e-16,-0.10022200775141007,-0.018464970977036355,-0.03613202119451948,-0.017451530252246023,-0.034526471349508904,-0.009232661938736727,0.020479570993858102,0.11956061589533042,0.23488842887875994,-0.042064333516179074,0.045817717230414536,-0.06958644577591666,-0.03588118075061644,-0.0004816995204305445,-0.02807777843491488,0.015922978192686354,-0.00786025647140264,-0.006319143461424764,-0.05526731467984934,0.06586405842086611,-0.008580269450887553,-0.02932516823539013,-0.04786731663359375,0.043743267579786936,-0.0384336506135097,0.026342320000438603,0.06228635474411721,0.011054509292081835,0.005399164536288463,0.026539753082642517,-0.03129763103082706,-0.0796582601268905,-0.05450545865397028,6.1042840421711e-17,-0.056519654538133096,1.2026241297542905e-16,0.038068266600070615,-0.01648981404610926,-0.05734834869711733,-0.03629976928894988,-0.09619478990581776,-0.07554581847119869,-0.09161119858324873,3.330274513085328e-18,-0.06696948002464431,-0.08869351228851768,0.08395470174489289,0.11242055711465782,-0.12389426234065304,0.018602301736190485,0.08165799492636973,0.024426341798737882,0.07261153498733315,0.1314144077984427,0.04267512634772792,-0.03882222519566518,0.026639327784966,0.06549117944544175,0.021645124059273955,1.8790716550940017e-18,0.020655579694412535,0.0005555854061404797,-0.05448696483421137,0.0,-0.052792235099757674,0.1028708552689306,0.08073606232515684,0.08992693771599583,0.0,0.16622055526846635,1855
32,2015-12-01,0.06679247231452226,-0.014883854079887487,0.00912373867621208,0.007671013570644513,-0.011372305342375951,-0.02029695107324332,0.0597256383916005,-0.00199006164496828,-0.0846073335161305,0.0034147785823506298,0.21822919393689022,-0.005970195621438388,0.029683864332649173,0.009879618999500087,-0.04915284784442525,-0.034487978683518106,0.08507590396023015,-0.037791616339895084,-5.14415936625694e-17,-0.07701968913858927,-0.03790771813822401,0.027078040803883856,0.0033901905025264106,0.021012891654070012,-0.027572644568888506,0.08550469605061342,-0.13285434678435376,-0.0029281024548389635,-0.0533308678321263,0.020821356622390794,0.3431108333977068,-0.03718815067964714,0.017423900590052714,0.017999278448511805,0.013922458683117632,0.01848129872485198,-0.002915228332831174,-0.056792628661056214,0.015503570735294504,0.01459927534693973,0.021642591374353738,-0.008356263181422133,0.012670276794624825,-0.016960726013818022,-0.0013212609073343547,-0.0002065493210983353,0.009776871158503408,0.04673210361432448,-0.05691857151024607,-0.06292038126951818,-0.03207999568412063,-0.05215134444547487,-8.630822207575691e-17,-0.03442887731917002,1.1013743358650914e-17,-0.011171645315247931,-0.03875673648488374,-0.004385599071050484,-0.0944730191392262,0.03212438009179865,-0.054892599331643366,-0.013896354445207102,-6.884603318824537e-17,0.034186168064777575,-0.07118084799093297,0.010599139394300173,0.007217824799368392,-0.016234987357304553,-0.023327807285001154,0.013507835380253469,0.058820795867382134,-0.04603633729878581,0.008889856962454885,0.04347279841511036,0.08162962449958472,0.08532528042069655,-0.01386826199938417,-0.027258437550438344,5.3949427601310825e-18,-0.03704588100266455,-0.05565842941614321,0.032357976373676926,0.0,-0.09045367880867534,-0.07703438245620285,0.016332089842592233,0.056548532607121685,0.0,0.0467581649668482,1910
33,2016-01-01,-0.28805907135248704,-0.017509434179293123,0.0067642527948361605,0.0061458006851797375,0.0022236764278321056,-0.006380189579410275,-0.013594440208950929,-0.013448943795683583,0.030120723878191452,-0.027281888909594734,0.06299721242309853,0.05915265025900595,-0.06936977789294396,-0.0164995092472017,0.09445381683007478,0.034352109478280844,-0.01931801579561699,0.026603951898251335,-7.111954973769566e-17,0.0067139399202540695,0.03735800364227597,0.013188967223955784,0.0509391272485986,-0.03020017757078161,0.008894076962089175,-0.02275760265079392,0.002386855089183546,0.03443509255604738,-0.008577423657126139,-0.070656428429469,-0.04378931854694913,0.03151389369557671,-0.01423568954462126,0.013904281339931691,0.01943698338781278,0.013066294119441529,0.003262155391321237,0.08396401087324368,0.0019307214445596077,0.007241716859224473,-0.03341612707530465,-0.01737639008650837,-0.004198124386143608,-0.005448501125324634,-0.011409372919311402,-0.011875679474075345,-0.02492975015498375,-0.026680493869751423,-0.06465719840867748,-0.01942666581900477,-0.03640131904122125,-0.03730095875128471,-3.1848461557617273e-17,-0.01407451485908788,4.4837755684726954e-17,0.001566081273518035,-0.005085432186958335,0.03991159846792392,-0.040132033998205405,-0.013807938092087756,-0.07354095228689243,0.019735155954022032,1.5015049548660601e-18,-0.0378879836436298,0.033737848604476005,0.12456293507573421,-0.08142562099040775,-0.008289194834931003,-0.07946214106672526,0.020093946820885035,-0.028740310064247935,-0.00205967194679358,-0.005777554157402581,-0.043276785033309145,-0.05595572308512565,-0.004570717675627401,0.009285301030191831,-0.022865354318686512,-1.9506789789686102e-18,0.004107770040371855,-0.03201892236505447,-0.031301918280382576,0.0,0.11619104625468862,-0.01619530515176715,-0.07803367473691031,0.03131827846435589,0.0,-0.004056731849957444,1948
34,2016-02-01,-0.007600786057146645,-0.0011206011716421611,0.0019202596575946728,0.0028475881158833644,0.0030832548509711266,-0.0036529981864521243,-0.027655111500004135,0.004469073937885003,0.02649805459908762,-0.011133312924451227,-0.030060170565306323,0.18762349528377714,-0.049079898547931516,-0.0250431189860328,0.0396809229065133,-0.024890542658429642,0.16805285115404234,0.17035059845454492,1.6563392570862633e-16,-0.0149473325486333,0.05316772968718393,0.0057149971509053744,0.017369135873702125,0.03369407528042548,0.023166351852217836,-0.10978742067780897,0.053482217922687536,-0.018748419535972175,0.0371039770152022,-1.6497180439487003e-05,0.07072390302857608,0.05996925800302037,-0.011217176242972027,0.002686125212568841,0.08533610474865047,-0.0012777992562396975,0.00782492916774952,-0.007217506382546349,0.08968332866216722,-0.023889827322762566,-0.03509086785745011,-0.028720653291936845,0.009094578320319206,-0.044884131488806774,-0.013002378528270814,-0.0008508287615222139,-0.030590746709503368,-0.004409818976829304,-0.05664716644502651,-0.02190398362031268,0.005794244735678767,0.03514058705768558,-7.998538363917319e-17,-0.03691052783624479,5.279196518806433e-17,0.03778401027311026,-0.02652637001472565,-0.011230732579460067,-0.02914425384383094,0.01472603183477134,-0.0008007552759002681,-0.030249016445110726,4.6780477541127035e-17,0.04319142541086311,0.026571962583644075,-0.0972612135825067,-0.01615273826553627,0.03127902847607935,-0.048252470791145086,-0.020482982183356212,-0.05228505418981261,-0.015368436025698168,-0.055551274055065776,-0.025694380399774494,-0.06669906291194362,0.027260660349433904,0.1006619892802677,-0.048811475690762704,5.810804960080208e-18,-0.06521411238632649,-0.049415920087377226,0.003624637047902889,-0.037393872214092745,-0.037475962791733534,-0.040677202976972124,-0.04921243457963821,-0.0087249151918519,0.0,-0.01541518000278614,1991
35,2016-03-01,0.19889283435699873,0.010677508396659896,-0.01611314034715633,0.002557765258048435,-0.0036610884082859583,-0.023386135839085328,-0.02223236492264972,0.003143143641046904,0.0006993488039746115,-0.0305061614884747,-0.13364655420542423,0.06827591461803156,-0.021929649553034163,-0.02812041476114943,-0.07076304778944593,-0.007559318819937443,-0.08394796080065912,-0.03312852604714814,1.5277402392546604e-16,-0.15134986454355012,0.021989803297525465,-0.009187347681729855,0.053021165949254725,-0.0015759071897103074,-0.02628499084251469,-0.060041791413059445,-0.0543611778074066,-0.004855625443384762,-0.013009234197468602,-0.0029858598354699298,0.016151931916701827,0.0009643325487197346,0.016092434238933057,-0.028677409842406368,-0.041491631978007655,-0.00021771266696822035,-0.0026519153225013255,-0.06110780944948957,-0.007598120932989229,0.02233932422786585,-0.008005509915713641,-0.013964550346785207,0.0351314763853463,-0.004465238282654712,0.02359116698741196,0.017921418861038475,0.006111294658469855,-0.0018818147600771825,-0.00648032043847397,-0.015114458762913154,-0.004384235412304087,-0.038992519894721876,2.1204577041153064e-17,0.005378559350374277,-1.904986424258016e-16,0.09662055434414028,0.002044480750026209,-0.024278615637506294,-0.05022074680663744,-0.018888929991830856,0.07787137141796102,-0.019718801304628296,-3.516617668747855e-16,-0.061421146522432954,-0.09885320274203316,0.04943232524796594,0.02389896052853016,-0.08791560327146039,0.010862426561634747,0.06847909842369043,0.053735576280177236,0.02401716265313293,0.10032209743722251,0.03271999485035054,0.08761989077212089,-0.04600041187914519,0.6332257585455154,-0.016471130794192337,6.627720785549329e-18,0.015047851291838183,-0.015385521584005558,-0.028585966005723128,-0.010559903954512118,-0.06445931840844701,-0.01455695701711735,0.05585495379122442,0.11791653297665022,0.0,-0.012142088209606616,1994
36,2016-04-01,-0.006997847234608078,-0.015956836828179354,-0.008400123835669026,0.012853183653815183,-0.001113112808227908,-0.005246631263490236,0.016132980299189633,0.0028117467495091383,-0.036904156412284124,0.02380374222859695,0.03998263462241104,-0.09652415104037568,-0.00591763096613152,-0.023879130855286795,0.12375541102760726,0.060874764154531726,-0.031200709160946534,0.0565989381970077,5.107298958637309e-17,0.018933891075232814,-0.01418621899692151,0.004362928495050919,0.01920663737518423,0.022635904520648786,-0.023233859142532294,-0.0264999539156742,0.005399705760847947,0.04435111709837336,0.017650009344932466,-0.022946863079883868,-0.046076479068238946,0.05898607939704306,0.021767494832587993,-0.014367107876834229,-0.008357575725031367,0.02858840958850057,-0.004202954863187577,0.08386123540600797,0.05045115377145806,0.00891979997474759,-0.01636029655800382,-0.011919760165828349,0.02364047967289707,-0.02515848540941945,0.01773841500172242,-0.007934898055231038,-0.015121477161090656,0.06230526913689485,0.04040343021647817,-0.012715012746023165,-0.02550728441378073,-0.05057206462584875,4.3340088962803625e-17,0.01035040431997502,5.0125981630330214e-17,-0.052428984262054064,0.0031904863501135044,-0.005508898139320849,-0.011014230556578426,-0.042082950767182825,-0.046823074306909865,-0.029622888091178138,1.270178176067503e-17,0.019698091354715085,-0.020816419218401785,0.052143474132513454,-0.001990733587000631,0.04489054711479548,0.006350664906958419,-0.0068194124326419496,-0.03287200602257742,0.02495946232702532,0.0011210885129646223,0.017928602735173264,-0.020721449305130868,-0.004579640030485572,-0.1345577905594569,0.03451639136428055,7.446609330959503e-19,-0.035559433482648714,0.03294340427999528,-0.025739806824284416,-0.07827015967547586,0.03550924721760761,-0.03971384241389722,-0.016069310176362112,-0.024178826707316692,0.0,-0.012765392364313094,2008
37,2016-05-01,-0.012370674851503928,-0.004553941374032748,-0.0026633084892957854,0.0018816448934801347,-0.002135809053395583,-0.0030822265922524155,-0.008239873254663804,0.0007495178820809041,0.009977378937734177,-0.01093053256412082,0.06600111244366441,0.04861881491077868,0.004105183432118976,-0.04601476288183324,-0.06964685793938602,-0.004222092130770297,-0.04532233704085256,0.01194037240001532,-1.8682211121166157e-16,-0.043361255508465014,0.050875198641900043,0.026495060874594186,0.04109749990547304,0.037173897400026655,0.004807065085869443,0.0251817928991945,-0.007728216778917135,0.005544798671740923,0.024670624339211668,-0.019347346304272053,-0.05458226649264456,-0.020470244888640195,0.0027537384584381385,0.006219671960715276,-0.058682458852273106,0.020193864804968945,-0.00939713001423255,-0.03975657223934846,0.025669851529688176,0.018539403562161626,-0.004814934064319801,0.005086524735232476,0.00535937683795287,-0.0005815075250423128,0.02036670493751877,0.06064972005613149,-0.014624690303061422,-0.07962581915405646,0.2015363938788085,0.003994955489250892,0.0003701595748333616,-0.013320995163035906,-5.128986557949071e-18,-0.017399082584302835,5.860814151448814e-17,-0.03260544607733594,-0.0034837613076476575,-0.02770571898411377,-0.007927379195549075,-0.0012591903475845585,-0.010251273798977353,0.06439303662810848,-3.238379496503081e-17,-0.012735026604065973,-0.05545426377628433,-0.015219594211038683,-0.0443503217595067,-0.02068464650531607,-0.0166927334569411,-0.012745080315648732,0.020561809159442813,0.010302323134673828,0.03839630109671044,-0.0017850889184313997,0.024294428990045098,-0.009754934329345584,-0.06784072259707191,-0.035000626890520345,-2.1836558814965657e-18,0.03301454074058291,-0.03666399214193258,-0.008968631746843543,0.018395617171303835,-0.003851462344733356,0.03917990007620738,0.022695940154637072,0.021619599205606518,0.0,-0.03766696030064878,2004
38,2016-06-01,0.06370333465120695,-0.004132978008167476,-0.005940643775712582,-0.0022129091746611344,-0.0004138951658836341,0.006032016282303404,-0.019771541538008322,0.0031784913608690736,0.0004595256831585355,-0.03766109505896958,-0.15291718402509893,-0.0642525117151734,-0.06500415084090384,0.05560196178889376,0.019423267733972238,-0.0047231135098403584,-0.06274431912756563,0.09009417159965005,-3.195569332797972e-16,-0.0013364219187310677,-0.023719452629742836,0.004400528017928903,0.06177379621099034,-0.05850947187290409,-0.05087281163024776,-0.04318691904888218,0.11487224502797755,-0.01788776411767597,-0.032189086758737356,0.009030938081433453,-0.048480549204265325,-0.035212695742945305,0.011666378000775822,-0.003860740863184578,-0.06461821989847547,0.021440894781449418,-0.017041288581673975,-0.05004449036871949,0.01618141433769896,-0.034606649097819124,0.001753947472667129,-7.723093656272642e-05,0.01091531273729461,0.0010162477154697439,0.03284304004370391,0.017877680272333163,0.15168934419234742,0.01749830010790921,0.189897818642492,-0.013744566859047909,-0.036514480407104796,-0.05513348729165689,-1.7556873067638775e-16,-0.017352133673317834,1.08850488075069e-16,-0.050766207164477536,-0.00791471704775322,-0.04207224324935124,-0.008579353879907967,-0.05549735585656501,-0.04487159544684567,-0.029419977814030215,1.426561561041825e-16,0.06890993700573561,-0.009635261301363836,0.8621566019809628,-0.10809438300613147,-0.06882761038973972,0.02006278927783569,0.011031539351610102,0.024678784621088776,0.012201973542738876,0.006131174788630614,-0.014328562426314433,-0.013240789775087265,-0.024262076351996995,-0.035530927016862474,0.005254134232341789,-3.5424678630758245e-17,0.11268368015644933,-0.05712798280110784,-0.04855441013210508,-0.07031098050727157,0.013321141895750867,-0.04377762094014718,-0.06420560520907029,-0.09753192524272455,0.0,-0.014465288228818596,2002
39,2016-07-01,0.0029446619342565084,-0.010814438433786887,0.0007930006400347603,0.018181606290308648,-0.006325888415878455,-0.024138888825604315,-0.02174970524490364,-0.0053102682930967465,0.024727924633209844,-0.009566955932502563,0.02012537372522623,0.0452113901550876,0.020329929305553354,0.022543997596847755,0.04870744873079834,-0.05861249223714842,-0.03774742262830343,0.10034428043638743,-2.418678176148549e-16,-0.04407616227082424,0.006457736105300213,0.03242684643420647,0.04638269504257372,-0.029799607859617525,-0.005092874983749359,-0.01820287485297165,0.12267796966153807,-0.009111897283479642,0.03670436163336693,-0.025722280104265288,0.001572360488763671,0.03470499064313774,0.003187486035108742,0.042819758163865775,-0.008094783415826121,0.03582677650667458,0.03539249733994867,0.01320035484730318,0.006792162597255497,-0.013765920474755666,-0.025462386190772714,-0.01459797021496767,0.016518773859878974,-0.0072495432552481445,0.011065940781921083,0.006052089277755745,-0.07041181200698478,-0.01935218099556466,-0.08170511822795765,-0.007418927581944679,9.139336454994096e-05,0.004923351616322883,-1.0768592868820362e-17,-0.01353120937953257,9.193421329883662e-18,-0.036421759953235225,0.027833055346596896,0.01167590129667068,-0.03926252133665263,0.017702354796948278,0.01720082183154913,0.05880049367165611,-7.666286933054106e-17,-0.007790627904014027,-0.013691229053182496,0.0004062299455599625,-0.01528567264642893,0.12674624114059582,0.033344821113475254,-0.019895425305125756,-0.026199795137898878,-0.08212643802696715,-0.04474710395776702,-0.08614750191073113,0.04274499263384126,-0.029606279904340095,0.012010379980059625,-0.028660189799044427,-1.900599661374706e-17,-0.06861874861388711,0.030875297002348527,-0.014765854785211436,0.012506210156033815,-0.0007032564851188125,0.010352133160186443,-0.05558991943518547,-0.06434996325827046,0.0,0.020070472918840593,2023
