,Stkcd,Trddt,SpecificVar
46001,300156,2016-01-01,0.013054529050940782
46002,300156,2016-02-01,0.011463135920588367
46003,300156,2016-03-01,0.010775478228671332
46004,300156,2016-04-01,0.008128669678852268
46005,300156,2016-05-01,0.007801834530007517
46006,300156,2016-06-01,0.007826655941357499
46007,300156,2016-07-01,0.008251045408442228
46008,300156,2016-08-01,0.007627778058146959
46009,300156,2016-09-01,0.008325631025053347
46010,300156,2016-10-01,0.007776724851738359
46011,300156,2016-11-01,0.00456026382427154
46012,300156,2016-12-01,0.004056028845510192
46024,300157,2014-06-01,0.00658809243448068
46025,300157,2014-07-01,0.007285773586976646
46026,300157,2014-11-01,0.006935321199609854
46027,300157,2014-12-01,0.013782265757704151
46028,300157,2015-01-01,0.013158058260266475
46029,300157,2015-02-01,0.012705031555478455
46030,300157,2015-03-01,0.014127430269490072
46031,300157,2015-04-01,0.01116185358665968
46032,300157,2015-05-01,0.010331330025388516
46033,300157,2015-06-01,0.022568226479623227
46034,300157,2015-07-01,0.0214461247013439
46035,300157,2015-12-01,0.020336669403276175
46036,300157,2016-01-01,0.020204675944453427
46037,300157,2016-02-01,0.017733555384347788
46038,300157,2016-03-01,0.019277672425771497
46039,300157,2016-04-01,0.020892156688307142
46040,300157,2016-05-01,0.021690939973457567
46041,300157,2016-06-01,0.02497854168592208
46042,300157,2016-07-01,0.023635038395203627
46043,300157,2016-08-01,0.02258077162173307
46044,300157,2016-09-01,0.021254173677540848
46045,300157,2016-10-01,0.012196867420098595
46046,300157,2016-11-01,0.011066876702862688
46047,300157,2016-12-01,0.010780548166281509
46059,300158,2014-03-01,0.006547445953803127
46060,300158,2014-04-01,0.0062391928514913065
46061,300158,2014-05-01,0.006116462416292545
46062,300158,2014-06-01,0.006116342498783813
46063,300158,2014-07-01,0.005793136625299888
46064,300158,2014-08-01,0.005510454749647605
46065,300158,2014-09-01,0.005361009341254876
46066,300158,2014-10-01,0.0017868397120503518
46067,300158,2014-11-01,0.0017975590133270274
46068,300158,2014-12-01,0.0021332424841817438
46069,300158,2015-01-01,0.002111096672743227
46070,300158,2015-02-01,0.0015264128439001186
46071,300158,2015-03-01,0.001288634345228068
46072,300158,2015-04-01,0.0013198499231096602
46073,300158,2015-12-01,0.001260634740971393
46074,300158,2016-01-01,0.0005300118019739615
46075,300158,2016-02-01,0.0006826643268217104
46076,300158,2016-03-01,0.0004733395704415298
46077,300158,2016-04-01,0.0005447519291448965
46078,300158,2016-05-01,0.000988319501980115
46079,300158,2016-06-01,0.0011483647472785281
46080,300158,2016-07-01,0.0012620268475377757
46081,300158,2016-08-01,0.0011431326571629957
46082,300158,2016-09-01,0.0010914403247858323
46083,300158,2016-10-01,0.0011868945640898033
46084,300158,2016-11-01,0.0027703866785577826
46085,300158,2016-12-01,0.003056707403675356
46097,300159,2014-03-01,0.00449057829826311
46098,300159,2014-04-01,0.004280462919686689
46099,300159,2014-05-01,0.003938182902846844
46100,300159,2014-06-01,0.007785658426379201
46101,300159,2014-07-01,0.007340010191035011
46102,300159,2014-08-01,0.00667081952954774
46103,300159,2014-09-01,0.007263133571821511
46104,300159,2014-10-01,0.006063030747690011
46105,300159,2014-11-01,0.012151790264101833
46106,300159,2015-04-01,0.025911970617029694
46107,300159,2015-05-01,0.02782991499205201
46108,300159,2015-06-01,0.027689774750859455
46109,300159,2015-07-01,0.028099035682075068
46110,300159,2015-08-01,0.028011262637054498
46111,300159,2015-09-01,0.03020328576280804
46112,300159,2015-10-01,0.025207077044329975
46113,300159,2015-11-01,0.027032778448381534
46114,300159,2015-12-01,0.02581713843166115
46115,300159,2016-01-01,0.024418362417823594
46116,300159,2016-02-01,0.02344117551188113
46117,300159,2016-03-01,0.018649469231286662
46118,300159,2016-04-01,0.009575206628938585
46119,300159,2016-05-01,0.008140784171318853
46120,300159,2016-06-01,0.008060239511949114
46121,300159,2016-07-01,0.007657136943725647
46122,300159,2016-08-01,0.007428617272668841
46123,300159,2016-09-01,0.005930176214290168
46124,300159,2016-10-01,0.005782991436032289
46125,300159,2016-11-01,0.00470746911570306
46126,300159,2016-12-01,0.005825624007429148
46138,300160,2014-03-01,0.0051494051854711976
46139,300160,2014-04-01,0.004146521721828808
46140,300160,2014-05-01,0.0035536329347593994
46141,300160,2014-06-01,0.0033283912968017407
46142,300160,2014-07-01,0.003687316234097857
46143,300160,2014-08-01,0.0034212147967897753
46144,300160,2014-09-01,0.011807844682081273
46145,300160,2014-10-01,0.010894657874722304
46146,300160,2015-02-01,0.010531464452919298
46147,300160,2015-03-01,0.01194020050440909
46148,300160,2015-04-01,0.01130573378845478
46149,300160,2015-05-01,0.01973620275647464
46150,300160,2015-06-01,0.018251454443196563
46151,300160,2015-07-01,0.017673960363940786
46152,300160,2015-08-01,0.017726873983378553
46153,300160,2015-09-01,0.01749348637445281
46154,300160,2015-10-01,0.02058098164406851
46155,300160,2015-11-01,0.022295824470546875
46156,300160,2015-12-01,0.01959058549483637
46157,300160,2016-01-01,0.020467497768372877
46158,300160,2016-02-01,0.02105394064547191
46159,300160,2016-03-01,0.017306315605082934
46160,300160,2016-04-01,0.015127342782156513
46161,300160,2016-05-01,0.013419098208535813
46162,300160,2016-06-01,0.01438890224084672
46163,300160,2016-07-01,0.014749527567450288
46164,300160,2016-08-01,0.01265491165755476
46165,300160,2016-09-01,0.01488968610308701
46166,300160,2016-10-01,0.012699522409637872
46167,300160,2016-11-01,0.01033269865235036
46168,300160,2016-12-01,0.008993449930102171
46180,300161,2014-05-01,0.018894175062906096
46181,300161,2014-10-01,0.018533739543597823
46182,300161,2014-11-01,0.0176119175161434
46183,300161,2014-12-01,0.018141935189143355
46184,300161,2015-01-01,0.011035767963286822
46185,300161,2015-02-01,0.010633550253287933
46186,300161,2015-03-01,0.010848014289413987
46187,300161,2015-04-01,0.012976513416803968
46188,300161,2015-05-01,0.012106833606590503
46189,300161,2015-10-01,0.011068359819432829
46190,300161,2015-11-01,0.0121485116546979
46191,300161,2015-12-01,0.011590081803308602
46192,300161,2016-01-01,0.011431478861832677
46193,300161,2016-02-01,0.011591099022217851
46194,300161,2016-03-01,0.011478909191068492
46195,300161,2016-04-01,0.010250943863295418
46196,300161,2016-05-01,0.009691396977159544
46197,300161,2016-06-01,0.012589638008385676
46198,300161,2016-07-01,0.011782919020962531
46199,300161,2016-08-01,0.009038082060220375
46200,300161,2016-09-01,0.008446457627179065
46201,300161,2016-10-01,0.007910967513078475
46202,300161,2016-11-01,0.005839215661871254
46203,300161,2016-12-01,0.005612244385563323
46215,300162,2014-03-01,0.0036901829483589796
46216,300162,2014-04-01,0.003722430302537145
46217,300162,2014-05-01,0.002736585548356534
46218,300162,2014-06-01,0.0030242324946537966
46219,300162,2014-07-01,0.003672962550464216
46220,300162,2014-08-01,0.008435701553527767
46221,300162,2014-09-01,0.008244768218401073
46222,300162,2014-10-01,0.010428181250583748
46223,300162,2014-11-01,0.012236294026426169
46224,300162,2014-12-01,0.018394903790587645
46225,300162,2015-01-01,0.018512697724794334
46226,300162,2015-02-01,0.019604786337505082
46227,300162,2015-03-01,0.02708981662228781
46228,300162,2015-04-01,0.03162415361659242
46229,300162,2015-08-01,0.030372185158316547
46230,300162,2015-09-01,0.03036033102142782
46231,300162,2015-10-01,0.035884879349496066
46232,300162,2016-03-01,0.03328428862662798
46233,300162,2016-04-01,0.033572202887720476
46234,300162,2016-05-01,0.030144834464762432
46235,300162,2016-06-01,0.02884398924372207
46236,300162,2016-07-01,0.01951731808238626
46237,300162,2016-08-01,0.018637645134275953
46238,300162,2016-09-01,0.01808101157732085
46239,300162,2016-10-01,0.015077632274209328
46240,300162,2016-11-01,0.012483087274187224
46241,300162,2016-12-01,0.01238774999967092
46253,300163,2014-03-01,0.011320224936119025
46254,300163,2014-07-01,0.010802215775808801
46255,300163,2014-08-01,0.010220262579708516
46256,300163,2014-09-01,0.008886899616352152
46257,300163,2014-10-01,0.008455358123719853
46258,300163,2014-11-01,0.00682013640122502
46259,300163,2014-12-01,0.0074911711993704555
46260,300163,2015-01-01,0.007115731081170869
46261,300163,2015-02-01,0.0026038712082978844
46262,300163,2015-03-01,0.002461759652826973
46263,300163,2015-04-01,0.07877458436299657
46264,300163,2015-05-01,0.07347174587572516
46265,300163,2015-06-01,0.0739670403971952
46266,300163,2015-10-01,0.07138609496239766
46267,300163,2015-11-01,0.06876264180991377
46268,300163,2015-12-01,0.06905859000976629
46269,300163,2016-01-01,0.06525391236127132
46270,300163,2016-02-01,0.06262560982852038
46271,300163,2016-03-01,0.05777463338455968
46272,300163,2016-10-01,0.055292748487658194
46273,300163,2016-11-01,0.05370639836666227
46274,300163,2016-12-01,0.0550283341839497
46286,300164,2014-07-01,0.0113930065012683
46287,300164,2014-08-01,0.014287037754304795
46288,300164,2014-09-01,0.01359383121893049
46289,300164,2014-10-01,0.012999646840893277
46290,300164,2014-11-01,0.010671146690410938
46291,300164,2014-12-01,0.016346408284232932
46292,300164,2015-01-01,0.01634924277739652
46293,300164,2015-02-01,0.012567466555428819
46294,300164,2015-03-01,0.013717419714523895
46295,300164,2015-04-01,0.012433290488125213
46296,300164,2015-05-01,0.01330338298819767
46297,300164,2015-11-01,0.010613496018573252
46298,300164,2015-12-01,0.010069846054609966
46299,300164,2016-01-01,0.008737923897109643
46300,300164,2016-04-01,0.008292172949618992
46301,300164,2016-05-01,0.007733220338823319
46302,300164,2016-06-01,0.007433628950234256
46303,300164,2016-07-01,0.004285754206762305
46304,300164,2016-08-01,0.0035650410439349105
46305,300164,2016-09-01,0.0036825982192101665
46306,300164,2016-10-01,0.0022718287784346237
46307,300164,2016-11-01,0.0033596397043333583
46308,300164,2016-12-01,0.003195025997823049
46320,300165,2014-09-01,0.006464561429625092
46321,300165,2014-10-01,0.007263818968222944
46322,300165,2014-11-01,0.007198580412044675
46323,300165,2014-12-01,0.005859528048136744
46324,300165,2015-01-01,0.006646910911759296
46325,300165,2015-02-01,0.005308331338930491
46326,300165,2015-03-01,0.006265252783859622
46327,300165,2015-04-01,0.009359476910937322
46328,300165,2015-05-01,0.017805504991723214
46329,300165,2015-06-01,0.017685408767799112
46330,300165,2015-07-01,0.021742112746498687
46331,300165,2015-08-01,0.02133694744898933
46332,300165,2015-09-01,0.022068753540682898
46333,300165,2015-10-01,0.02085906453018804
46334,300165,2015-11-01,0.021156414813000356
46335,300165,2015-12-01,0.0207109433597795
46336,300165,2016-01-01,0.01887209855237904
46337,300165,2016-02-01,0.018250086792699606
46338,300165,2016-03-01,0.016017695516117723
46339,300165,2016-04-01,0.015765514645378727
46340,300165,2016-05-01,0.009624778625321061
46341,300165,2016-06-01,0.009266417171127042
46342,300165,2016-07-01,0.008194566646516015
46343,300165,2016-08-01,0.007444933806752016
46344,300165,2016-09-01,0.005827892909257122
46345,300165,2016-10-01,0.005407770660965532
46357,300166,2014-10-01,0.007982817630520002
46358,300166,2014-11-01,0.011494145751602429
46359,300166,2014-12-01,0.008917119314219594
46360,300166,2015-01-01,0.009396883788924662
46361,300166,2015-02-01,0.00975588585765638
46362,300166,2015-03-01,0.010778543743055901
46363,300166,2015-04-01,0.01621486010620417
46364,300166,2015-05-01,0.0343259743294785
46365,300166,2015-06-01,0.031408216744707285
46366,300166,2015-07-01,0.029966179249780584
46367,300166,2015-08-01,0.02845255572796831
46368,300166,2015-09-01,0.033203300201380806
46369,300166,2015-10-01,0.03204732801809592
46370,300166,2015-11-01,0.030743313452758242
46371,300166,2015-12-01,0.03196320981454705
46372,300166,2016-01-01,0.030050651240934794
46373,300166,2016-02-01,0.02834014157252465
46374,300166,2016-03-01,0.02643303408240333
46375,300166,2016-04-01,0.020780253911218124
46376,300166,2016-05-01,0.010176978187150404
46377,300166,2016-06-01,0.009764760529594477
46378,300166,2016-10-01,0.009359308406164097
46379,300166,2016-11-01,0.008931560427916539
46380,300166,2016-12-01,0.003353746138181429
46392,300167,2014-03-01,0.026149068303379697
46393,300167,2014-04-01,0.026025048512046314
46394,300167,2014-05-01,0.016967830669263006
46395,300167,2014-06-01,0.014383126359928439
46396,300167,2014-07-01,0.013113331763830456
46397,300167,2014-08-01,0.011524457124926599
46398,300167,2014-09-01,0.007441335945378199
46399,300167,2014-10-01,0.007484057192453587
46400,300167,2014-11-01,0.0068258640572834975
46401,300167,2014-12-01,0.006761162866646914
46402,300167,2015-01-01,0.004450140655322421
46403,300167,2015-02-01,0.0026939751168720658
46404,300167,2015-03-01,0.010200206905768755
46405,300167,2015-04-01,0.011992836159228628
46406,300167,2015-05-01,0.01867251236316225
46407,300167,2015-06-01,0.01926082570317502
46408,300167,2015-07-01,0.018761064619879742
46409,300167,2015-08-01,0.019204365634605872
46410,300167,2015-09-01,0.02056892025214441
46411,300167,2015-10-01,0.019550310390761032
46412,300167,2015-11-01,0.02036837599082254
46413,300167,2015-12-01,0.02042622838620087
46414,300167,2016-01-01,0.01949333736639603
46415,300167,2016-02-01,0.018263911788481326
46416,300167,2016-03-01,0.013264930720724611
46417,300167,2016-04-01,0.011842741770659767
46418,300167,2016-05-01,0.005937885828146376
46419,300167,2016-06-01,0.004608194505721876
46420,300167,2016-07-01,0.004533662741065995
46421,300167,2016-08-01,0.00457336542048479
46422,300167,2016-09-01,0.003557530121651671
46423,300167,2016-10-01,0.0031196379814801556
46424,300167,2016-11-01,0.0033911699282100933
46425,300167,2016-12-01,0.003245171322351821
46437,300168,2014-07-01,0.007241563984460975
46438,300168,2014-08-01,0.006875281089394815
46439,300168,2014-09-01,0.008175134783321924
46440,300168,2014-10-01,0.010202123366222095
46441,300168,2014-11-01,0.009766589577355126
46442,300168,2014-12-01,0.0099056002870844
46443,300168,2015-01-01,0.009051828901610574
46444,300168,2015-02-01,0.008093501635190552
46445,300168,2015-05-01,0.006897544839019429
46446,300168,2015-06-01,0.006478907083672954
46447,300168,2015-07-01,0.007559100583507457
46448,300168,2015-08-01,0.00892228843924245
46449,300168,2015-09-01,0.010385658863213238
46450,300168,2016-01-01,0.010305169871601369
46451,300168,2016-02-01,0.009544816528922945
46452,300168,2016-03-01,0.011239854164949747
46453,300168,2016-04-01,0.011079258226757517
46454,300168,2016-05-01,0.0071296259124876355
46455,300168,2016-06-01,0.006804950078842651
46456,300168,2016-07-01,0.007045687274915453
46457,300168,2016-08-01,0.0067289101446622234
46458,300168,2016-09-01,0.006388450516338348
46459,300168,2016-10-01,0.005898678808254989
46460,300168,2016-11-01,0.006267824636236818
46461,300168,2016-12-01,0.004684919773175039
46484,300170,2014-04-01,0.003984286192580298
46485,300170,2014-05-01,0.00368610341038996
46486,300170,2014-06-01,0.003470718420993635
46487,300170,2014-07-01,0.0021864633238243467
46488,300170,2014-08-01,0.0021479483583471915
46489,300170,2014-09-01,0.0023476350215968717
46490,300170,2014-10-01,0.002346093466527768
46491,300170,2014-11-01,0.002429771159971066
46492,300170,2014-12-01,0.002075651546248933
46493,300170,2015-01-01,0.0022341414215757446
46494,300170,2015-02-01,0.007462530738893723
46495,300170,2015-03-01,0.01319745259031028
46496,300170,2015-04-01,0.017952815238179903
46497,300170,2015-05-01,0.01765398488967493
46498,300170,2015-06-01,0.017216055309534576
46499,300170,2015-07-01,0.016930232704680467
46500,300170,2015-08-01,0.016440664806476515
46501,300170,2015-09-01,0.016110086680304826
46502,300170,2015-10-01,0.016428550219293733
46503,300170,2015-11-01,0.016877644075850292
46504,300170,2015-12-01,0.01627344183288663
46505,300170,2016-01-01,0.015658717425828254
46506,300170,2016-02-01,0.011468472855728745
46507,300170,2016-03-01,0.005758198059376219
46508,300170,2016-04-01,0.0038266671058628386
46509,300170,2016-05-01,0.0030035310079099316
46510,300170,2016-06-01,0.0031978025148256
46511,300170,2016-07-01,0.0030179020194040455
46512,300170,2016-08-01,0.0031197620669590077
46513,300170,2016-09-01,0.002198538837638407
46514,300170,2016-10-01,0.0018725610193952693
46515,300170,2016-11-01,0.0019293663609799578
46516,300170,2016-12-01,0.00189296461000096
46528,300171,2014-04-01,0.005038272960196503
46529,300171,2014-05-01,0.005112043631255068
46530,300171,2014-06-01,0.004713837550880619
46531,300171,2014-07-01,0.006143668606731403
46532,300171,2014-08-01,0.005905810605195982
46533,300171,2014-09-01,0.005420527192916243
46534,300171,2014-10-01,0.005666354253375422
46535,300171,2014-11-01,0.00372051232143357
46536,300171,2014-12-01,0.005205226968326264
46537,300171,2015-01-01,0.005107491794959315
46538,300171,2015-02-01,0.004874442555390653
46539,300171,2015-03-01,0.014591694055840257
46540,300171,2015-04-01,0.042557687662855614
46541,300171,2015-05-01,0.051211563095761053
46542,300171,2015-06-01,0.0492006575330337
46543,300171,2015-07-01,0.04578626894160709
46544,300171,2015-08-01,0.044430208656111865
46545,300171,2015-09-01,0.04357032143740767
46546,300171,2015-10-01,0.04138209480756832
46547,300171,2015-11-01,0.039220569361868705
46548,300171,2015-12-01,0.035487343066416925
46549,300171,2016-01-01,0.03468882386205141
46550,300171,2016-02-01,0.03380715567401768
46551,300171,2016-03-01,0.02786732124608011
46552,300171,2016-04-01,0.00830795434902509
46553,300171,2016-05-01,0.003754349761525829
46554,300171,2016-06-01,0.0035037324730089574
46555,300171,2016-07-01,0.00404312792270415
46556,300171,2016-08-01,0.0037158655896838495
46557,300171,2016-09-01,0.0023742442249130367
46558,300171,2016-10-01,0.0022954332964742583
46559,300171,2016-11-01,0.0020827805374638232
46560,300171,2016-12-01,0.0007331601434652953
46572,300172,2014-04-01,0.0037127328583564764
46573,300172,2014-05-01,0.002707990849539564
46574,300172,2014-06-01,0.003118577011382304
46575,300172,2014-07-01,0.0021888676721151233
46576,300172,2014-08-01,0.002239640747344757
46577,300172,2014-09-01,0.0013775722933005434
46578,300172,2014-10-01,0.001692695810341291
46579,300172,2014-11-01,0.0017576873112507714
46580,300172,2014-12-01,0.00188014737853156
46581,300172,2015-01-01,0.0015474797013161424
46582,300172,2015-02-01,0.001504241328074965
46583,300172,2015-03-01,0.003772418474318097
46584,300172,2015-04-01,0.003955344202258904
46585,300172,2015-05-01,0.009561583783418428
46586,300172,2015-06-01,0.013100661800551083
46587,300172,2015-07-01,0.012167189215385796
46588,300172,2015-08-01,0.011760002163692926
46589,300172,2015-09-01,0.011223821448633278
46590,300172,2015-10-01,0.01155182640107405
46591,300172,2015-11-01,0.011753707393390935
46592,300172,2015-12-01,0.010836420858812404
46593,300172,2016-01-01,0.01067954673705934
46594,300172,2016-02-01,0.011089972489846575
46595,300172,2016-03-01,0.008625086025409385
46596,300172,2016-04-01,0.007551421351181332
46597,300172,2016-05-01,0.005335240038621982
46598,300172,2016-06-01,0.0029135343298712295
46599,300172,2016-07-01,0.0030519295023422426
46600,300172,2016-08-01,0.002788477385112249
46601,300172,2016-09-01,0.00266426283902959
46602,300172,2016-10-01,0.0022631951964745853
46603,300172,2016-11-01,0.0013956749128478836
46604,300172,2016-12-01,0.001424721010239953
46616,300173,2014-04-01,0.0027726210791714904
46617,300173,2014-05-01,0.0032458284269239524
46618,300173,2014-09-01,0.0032959041692818152
46619,300173,2014-10-01,0.005611191402725768
46620,300173,2014-11-01,0.0065335729561918
46621,300173,2014-12-01,0.010220728636133694
46622,300173,2015-01-01,0.009722547089512505
46623,300173,2015-02-01,0.009230883565783688
46624,300173,2015-03-01,0.010798293786985066
46625,300173,2015-04-01,0.013129648234166685
46626,300173,2015-05-01,0.04619118177820156
46627,300173,2015-06-01,0.04420551422686972
46628,300173,2015-07-01,0.04200905013449257
46629,300173,2015-08-01,0.04012370337577068
46630,300173,2015-09-01,0.03934726529078298
46631,300173,2015-10-01,0.037491579167188906
46632,300173,2015-11-01,0.03805331291059578
46633,300173,2015-12-01,0.032648922828013134
46634,300173,2016-01-01,0.030807284501192578
46635,300173,2016-02-01,0.02912008630785429
46636,300173,2016-03-01,0.024789168791791934
46637,300173,2016-04-01,0.023502418555709028
46638,300173,2016-09-01,0.005479333023922189
46639,300173,2016-10-01,0.004939032092496518
46640,300173,2016-11-01,0.0047500267820863975
46641,300173,2016-12-01,0.006549536801997788
46653,300174,2014-04-01,0.0030888140871501283
46654,300174,2014-05-01,0.00299695909849325
46655,300174,2014-06-01,0.0030209691538389204
46656,300174,2014-07-01,0.002889706961332872
46657,300174,2014-08-01,0.0023363540176968545
46658,300174,2014-09-01,0.0016179510812737395
46659,300174,2014-10-01,0.003004481464949388
46660,300174,2014-11-01,0.0028854056557282054
46661,300174,2014-12-01,0.0031393746889177288
46662,300174,2015-01-01,0.003208293364512714
46663,300174,2015-02-01,0.0030328362786931143
46664,300174,2015-05-01,0.010454614739579217
46665,300174,2015-06-01,0.011014783662464988
46666,300174,2015-07-01,0.011318550661248953
46667,300174,2015-08-01,0.010762100063926007
46668,300174,2015-09-01,0.011398179674182461
46669,300174,2015-10-01,0.01091714575919975
46670,300174,2015-11-01,0.010097879986186305
46671,300174,2015-12-01,0.014661953659418815
46672,300174,2016-01-01,0.015317023232953919
46673,300174,2016-02-01,0.014450630538471627
46674,300174,2016-03-01,0.013720802259381321
46675,300174,2016-04-01,0.013453129772781099
46676,300174,2016-05-01,0.012687291882244356
46677,300174,2016-06-01,0.013051742560902963
46678,300174,2016-07-01,0.012474149296696206
46679,300174,2016-08-01,0.018477622974813538
46680,300174,2016-09-01,0.018830912017300732
46681,300174,2016-10-01,0.017650774192044957
46682,300174,2016-11-01,0.016317469645922192
46683,300174,2016-12-01,0.015546141203778917
46695,300175,2014-04-01,0.005778087259584396
46696,300175,2014-05-01,0.0057515888500702245
46697,300175,2014-06-01,0.00549408516237472
46698,300175,2014-07-01,0.005231596558156883
46699,300175,2014-08-01,0.009290244312425639
46700,300175,2014-09-01,0.008840486674197989
46701,300175,2014-10-01,0.010459654942803487
46702,300175,2014-11-01,0.008631719172094827
46703,300175,2014-12-01,0.006831741980536995
46704,300175,2015-01-01,0.007531951214629805
46705,300175,2015-02-01,0.0068874498211554105
46706,300175,2015-03-01,0.006793086966540739
46707,300175,2015-04-01,0.0115098885897702
46708,300175,2015-05-01,0.01238995230037577
46709,300175,2015-06-01,0.01212799981961598
46710,300175,2015-07-01,0.019104093084051556
46711,300175,2015-08-01,0.015252151727579837
46712,300175,2015-09-01,0.015002620993995193
46713,300175,2015-10-01,0.012640316767392716
46714,300175,2015-11-01,0.012806824699811698
46715,300175,2015-12-01,0.014184236855744622
46716,300175,2016-01-01,0.014563198992122441
46717,300175,2016-02-01,0.014537926321099572
46718,300175,2016-03-01,0.012265765505223123
46719,300175,2016-04-01,0.010738635093480123
46720,300175,2016-05-01,0.010160858982346461
46721,300175,2016-06-01,0.010018685977150622
46722,300175,2016-07-01,0.006826793577504232
46723,300175,2016-08-01,0.006293124603520439
46724,300175,2016-09-01,0.00734211312434819
46725,300175,2016-10-01,0.007145668702764386
46726,300175,2016-11-01,0.008081481544585127
46727,300175,2016-12-01,0.006736986163145958
46739,300176,2014-04-01,0.00716927361126284
46740,300176,2014-05-01,0.006703581676371602
46741,300176,2014-06-01,0.0067515270031269494
46742,300176,2014-07-01,0.006963768122034405
46743,300176,2014-08-01,0.006599700512010952
46744,300176,2014-09-01,0.005991601584655557
46745,300176,2014-10-01,0.005348106999466445
46746,300176,2014-11-01,0.004792962568196183
46747,300176,2014-12-01,0.00453672116675193
46748,300176,2015-01-01,0.0035804601035532148
46749,300176,2015-02-01,0.0019391726098654386
46750,300176,2015-03-01,0.0016420438822673472
46751,300176,2015-04-01,0.0020364395741644934
46752,300176,2015-05-01,0.006018966201410233
46753,300176,2015-06-01,0.009952816088040389
46754,300176,2015-07-01,0.009100569051663654
46755,300176,2015-08-01,0.010446914232156719
46756,300176,2015-09-01,0.010557442732342825
46757,300176,2015-10-01,0.010128803726052973
46758,300176,2015-11-01,0.009291525118954045
46759,300176,2015-12-01,0.00884089447902194
46760,300176,2016-01-01,0.008515262850207336
46761,300176,2016-02-01,0.009864789260708847
46762,300176,2016-03-01,0.009728795675116227
46763,300176,2016-04-01,0.010002281493048173
46764,300176,2016-11-01,0.006663389945451083
46765,300176,2016-12-01,0.00441186223536662
46777,300177,2014-05-01,0.009285782892501105
46778,300177,2014-06-01,0.009010086969499712
46779,300177,2014-07-01,0.008005692343926061
46780,300177,2014-08-01,0.00711214226252153
46781,300177,2014-09-01,0.007542803816360011
46782,300177,2014-10-01,0.007709467845202795
46783,300177,2014-11-01,0.00608639449956562
46784,300177,2014-12-01,0.0058597373630867216
46785,300177,2015-01-01,0.005462235915996014
46786,300177,2015-02-01,0.005500604158047195
46787,300177,2015-03-01,0.005700953515861664
46788,300177,2015-04-01,0.004355846924006199
46789,300177,2015-05-01,0.0036758910557261014
46790,300177,2015-06-01,0.005190039605112343
46791,300177,2015-07-01,0.005766274343833432
46792,300177,2015-08-01,0.006135725641705289
46793,300177,2015-09-01,0.0044576903754044335
46794,300177,2015-10-01,0.005161263106884283
46795,300177,2015-11-01,0.004910551037528495
46796,300177,2015-12-01,0.004855246080859177
46797,300177,2016-01-01,0.004609832928431677
46798,300177,2016-02-01,0.0041137743213703545
46799,300177,2016-03-01,0.0049180199834759665
46800,300177,2016-04-01,0.005483419406367398
46801,300177,2016-05-01,0.0051324934049410634
46802,300177,2016-06-01,0.004492612678347553
46803,300177,2016-07-01,0.003953429737571035
46804,300177,2016-08-01,0.003306272287762579
46805,300177,2016-09-01,0.0034489500566766604
46806,300177,2016-10-01,0.0028742094976087974
46807,300177,2016-11-01,0.00282993480219889
46808,300177,2016-12-01,0.0030358354930545353
46820,300178,2014-04-01,0.009256918322342874
46821,300178,2014-05-01,0.008868280351759631
46822,300178,2014-06-01,0.00750800924133412
46823,300178,2014-07-01,0.004997213932080412
46824,300178,2014-08-01,0.005122665417748687
46825,300178,2014-09-01,0.0033572519923964817
46826,300178,2014-10-01,0.0035467945617135514
46827,300178,2014-11-01,0.005565727374864083
46828,300178,2014-12-01,0.009380851544190794
46829,300178,2015-01-01,0.010065812074340314
46830,300178,2015-02-01,0.011817595698810785
46831,300178,2015-03-01,0.01139181395305821
46832,300178,2015-04-01,0.01080960120435717
46833,300178,2015-05-01,0.012497584823538898
46834,300178,2015-06-01,0.014669977486262602
46835,300178,2015-07-01,0.014187784056382059
46836,300178,2015-08-01,0.02040960050842375
46837,300178,2015-09-01,0.02121575644454528
46838,300178,2015-12-01,0.030674718904559927
46839,300178,2016-01-01,0.02750220454427525
46840,300178,2016-02-01,0.024165272868130482
46841,300178,2016-03-01,0.02275826004907847
46842,300178,2016-04-01,0.02169006627492685
46843,300178,2016-05-01,0.020844039312844773
46844,300178,2016-06-01,0.020675534618943073
46845,300178,2016-07-01,0.017378912012871662
46846,300178,2016-08-01,0.015798414105230318
46847,300178,2016-09-01,0.014387126275988258
46848,300178,2016-10-01,0.011007186751927621
46849,300178,2016-11-01,0.009719208527102226
46850,300178,2016-12-01,0.002384319368483882
46862,300179,2014-04-01,0.005455280253770516
46863,300179,2014-05-01,0.004622268444401086
46864,300179,2014-06-01,0.004575945086906718
46865,300179,2014-07-01,0.004081478152500191
46866,300179,2014-08-01,0.003883577144611346
46867,300179,2014-09-01,0.0031031737947325587
46868,300179,2014-10-01,0.0028104758899470702
46869,300179,2014-11-01,0.0031768317732983127
46870,300179,2014-12-01,0.0026334828801811015
46871,300179,2015-01-01,0.0022501155807246914
46872,300179,2015-02-01,0.010141018424669768
46873,300179,2015-03-01,0.013161136872743895
46874,300179,2015-04-01,0.014769453015506162
46875,300179,2015-05-01,0.01610344041772104
46876,300179,2015-06-01,0.016641801228520648
46877,300179,2015-07-01,0.015790156840221704
46878,300179,2015-08-01,0.016585508613780008
46879,300179,2015-09-01,0.01580147069925438
46880,300179,2015-10-01,0.014997926932900434
46881,300179,2015-11-01,0.015102267227986308
46882,300179,2015-12-01,0.019191175990578804
46883,300179,2016-01-01,0.019217170498400927
46884,300179,2016-02-01,0.013098395536513966
